timestamp,heatIndex_DHT11,heatIndex_DHT22
2025-03-26 11:16:14.195000+00:00,32.25272841111113,35.9565343445027
2025-03-26 11:16:23.723000+00:00,32.44987954196448,36.338783902599744
2025-03-26 11:16:31.601000+00:00,32.26717274252442,36.0769945446045
2025-03-26 11:16:47.370000+00:00,32.08658024612456,35.845619555884504
2025-03-26 11:17:03.141000+00:00,32.269869933117874,35.95415731456031
2025-03-26 11:17:11.029000+00:00,32.08678250993779,35.95415731456031
2025-03-26 11:17:18.811000+00:00,32.08678250993779,35.74956345544447
2025-03-26 11:17:26.593000+00:00,32.08678250993779,35.74956345544447
2025-03-26 11:17:34.450000+00:00,32.08678250993779,35.803155596475534
2025-03-26 11:17:42.360000+00:00,31.90584509927785,35.572470240439856
2025-03-26 11:17:50.250000+00:00,31.90584509927785,35.572470240439856
2025-03-26 11:17:58.130000+00:00,31.90584509927785,35.59879481214913
2025-03-26 11:18:06.021000+00:00,31.90584509927785,35.59879481214913
2025-03-26 11:18:13.771000+00:00,31.90584509927785,35.3440657761804
2025-03-26 11:18:21.681000+00:00,32.08367004955543,35.3440657761804
2025-03-26 11:18:29.541000+00:00,31.900241944515585,35.3698436952307
2025-03-26 11:18:37.452000+00:00,31.900241944515585,35.395672040515734
2025-03-26 11:18:45.312000+00:00,31.900241944515585,35.16846117248875
2025-03-26 11:18:53.223000+00:00,31.900241944515585,35.193794780735594
2025-03-26 11:19:01.100000+00:00,31.718999418195594,35.21917780488333
2025-03-26 11:19:08.980000+00:00,31.900241944515585,35.21917780488333
2025-03-26 11:19:16.776000+00:00,31.900241944515585,35.270092100881385
2025-03-26 11:19:24.549000+00:00,31.900241944515585,35.06798201706531
2025-03-26 11:19:32.429000+00:00,31.718999418195594,35.295623372731725
2025-03-26 11:19:40.321000+00:00,31.718999418195594,35.06798201706531
2025-03-26 11:19:48.200000+00:00,31.718999418195594,35.06798201706531
2025-03-26 11:19:56.090000+00:00,31.718999418195594,35.09301598989786
2025-03-26 11:20:20.017000+00:00,31.718999418195594,35.09301598989786
2025-03-26 11:20:27.740000+00:00,31.539942470595683,34.91626054008274
2025-03-26 11:20:35.630000+00:00,31.718999418195594,34.91626054008274
2025-03-26 11:20:43.510000+00:00,31.891090598957824,34.69160786004105
2025-03-26 11:20:51.391000+00:00,31.718999418195594,34.69160786004105
2025-03-26 11:20:59.251000+00:00,31.891090598957824,34.71569803201564
2025-03-26 11:21:07.160000+00:00,31.891090598957824,34.73983458029246
2025-03-26 11:21:15.053000+00:00,31.891090598957824,34.73983458029246
2025-03-26 11:21:22.936000+00:00,31.707360894257857,34.76401750487111
2025-03-26 11:21:30.792000+00:00,31.707360894257857,34.76401750487111
2025-03-26 11:21:38.717000+00:00,31.707360894257857,34.78824680575192
2025-03-26 11:21:46.488000+00:00,31.707360894257857,34.58747925487645
2025-03-26 11:21:54.377000+00:00,31.707360894257857,34.58747925487645
2025-03-26 11:22:02.233000+00:00,31.707360894257857,34.58747925487645
2025-03-26 11:22:10.143000+00:00,31.707360894257857,34.61125696499434
2025-03-26 11:22:18.022000+00:00,31.707360894257857,34.635080035349006
2025-03-26 11:22:25.914000+00:00,31.707360894257857,34.411287472325085
2025-03-26 11:22:33.791000+00:00,31.707360894257857,34.411287472325085
2025-03-26 11:22:41.582000+00:00,31.707360894257857,34.411287472325085
2025-03-26 11:22:49.462000+00:00,31.707360894257857,34.43461301311579
2025-03-26 11:22:57.352000+00:00,31.707360894257857,34.45798289664519
2025-03-26 11:23:20.965000+00:00,31.707360894257857,34.45798289664519
2025-03-26 11:23:28.663000+00:00,31.707360894257857,34.48139712291342
2025-03-26 11:23:36.573000+00:00,31.707360894257857,34.258323658616646
2025-03-26 11:23:44.458000+00:00,31.52585219119787,34.258323658616646
2025-03-26 11:23:52.239000+00:00,31.52585219119787,34.258323658616646
2025-03-26 11:24:00.118000+00:00,31.52585219119787,34.281239766726856
2025-03-26 11:24:08.008000+00:00,31.52585219119787,34.30419919864506
2025-03-26 11:24:15.888000+00:00,31.52585219119787,34.05997814355559
2025-03-26 11:24:23.776000+00:00,31.52585219119787,34.30419919864506
2025-03-26 11:24:32.031000+00:00,31.707360894257857,34.05997814355559
2025-03-26 11:24:40.223000+00:00,31.52585219119787,34.08239757561111
2025-03-26 11:24:48.050000+00:00,31.52585219119787,34.327201954371176
2025-03-26 11:24:55.797000+00:00,31.52585219119787,34.08239757561111
2025-03-26 11:25:03.716000+00:00,31.52585219119787,34.08239757561111
2025-03-26 11:25:11.592000+00:00,31.52585219119787,34.1048593111111
2025-03-26 11:25:19.452000+00:00,31.52585219119787,34.1048593111111
2025-03-26 11:25:27.336000+00:00,31.52585219119787,34.12736335005545
2025-03-26 11:25:52.142000+00:00,31.52585219119787,34.1048593111111
2025-03-26 11:26:00.032000+00:00,31.52585219119787,34.1048593111111
2025-03-26 11:26:07.927000+00:00,31.52585219119787,34.12736335005545
2025-03-26 11:26:15.798000+00:00,31.52585219119787,34.1048593111111
2025-03-26 11:26:23.588000+00:00,31.52585219119787,34.12736335005545
2025-03-26 11:26:31.358000+00:00,31.52585219119787,34.12736335005545
2025-03-26 11:26:39.242000+00:00,31.52585219119787,34.12736335005545
2025-03-26 11:26:47.021000+00:00,31.34656448977779,34.12736335005545
2025-03-26 11:26:54.813000+00:00,31.34656448977779,33.90684340382545
2025-03-26 11:27:02.692000+00:00,31.34656448977779,33.90684340382545
2025-03-26 11:27:10.580000+00:00,31.34656448977779,33.92885016092768
2025-03-26 11:27:18.431000+00:00,31.34656448977779,33.90684340382545
2025-03-26 11:27:26.349000+00:00,31.34656448977779,33.92885016092768
2025-03-26 11:27:34.303000+00:00,31.52585219119787,33.92885016092768
2025-03-26 11:27:42.221000+00:00,31.52585219119787,33.950898199678115
2025-03-26 11:27:50.100000+00:00,31.34656448977779,33.950898199678115
2025-03-26 11:27:57.991000+00:00,31.52585219119787,33.950898199678115
2025-03-26 11:28:05.870000+00:00,31.34656448977779,33.950898199678115
2025-03-26 11:28:26.062000+00:00,31.34656448977779,33.47537740786902
2025-03-26 11:28:33.950000+00:00,31.34656448977779,33.97298752007641
2025-03-26 11:28:41.842000+00:00,31.34656448977779,33.97298752007641
2025-03-26 11:28:49.824000+00:00,31.34656448977779,33.97298752007641
2025-03-26 11:28:57.597000+00:00,31.34656448977779,33.97298752007641
2025-03-26 11:29:05.489000+00:00,31.34656448977779,33.97298752007641
2025-03-26 11:29:26.433000+00:00,31.34656448977779,33.97298752007641
2025-03-26 11:29:34.625000+00:00,31.34656448977779,33.97298752007641
2025-03-26 11:29:42.556000+00:00,31.34656448977779,33.753220912918636
2025-03-26 16:03:00.002000+00:00,28.523364554595634,30.2598599949533
2025-03-26 16:03:07.913000+00:00,28.523364554595634,30.323046931853995
2025-03-26 16:03:15.790000+00:00,28.68820944361562,30.31098064851234
2025-03-26 16:03:23.682000+00:00,28.68820944361562,30.31098064851234
2025-03-26 16:03:31.725000+00:00,28.68820944361562,30.298932804799644
2025-03-26 16:03:39.552000+00:00,28.68820944361562,30.298932804799644
2025-03-26 16:03:47.431000+00:00,28.68820944361562,30.31098064851234
2025-03-26 16:03:55.321000+00:00,28.68820944361562,30.31098064851234
2025-03-26 16:04:03.102000+00:00,28.68820944361562,30.323046931853995
2025-03-26 16:04:10.883000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:04:18.671000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:04:26.451000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:04:34.435000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:04:42.286000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:04:50.205000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:04:58.263000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:05:06.285000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:05:14.166000+00:00,28.855553559555556,30.31098064851234
2025-03-26 16:05:22.055000+00:00,28.855553559555556,30.298932804799644
2025-03-26 16:05:29.936000+00:00,28.855553559555556,30.298932804799644
2025-03-26 16:05:37.901000+00:00,28.855553559555556,30.298932804799644
2025-03-26 16:05:45.811000+00:00,29.02539690241556,30.31098064851234
2025-03-26 16:06:08.881000+00:00,29.02539690241556,30.31098064851234
2025-03-26 16:06:16.732000+00:00,29.02539690241556,30.298932804799644
2025-03-26 16:06:24.588000+00:00,29.02539690241556,30.28690340071559
2025-03-26 16:06:32.362000+00:00,29.02539690241556,30.28690340071559
2025-03-26 16:06:40.177000+00:00,29.02539690241556,30.28690340071559
2025-03-26 16:06:47.966000+00:00,29.02539690241556,30.28690340071559
2025-03-26 16:06:55.847000+00:00,28.93825197769789,30.298932804799644
2025-03-26 16:07:03.596000+00:00,29.105816139857836,30.31098064851234
2025-03-26 16:07:11.516000+00:00,29.105816139857836,30.31098064851234
2025-03-26 16:07:19.504000+00:00,29.105816139857836,30.31098064851234
2025-03-26 16:07:27.291000+00:00,29.105816139857836,30.298932804799644
2025-03-26 16:07:35.072000+00:00,29.105816139857836,30.298932804799644
2025-03-26 16:07:42.852000+00:00,29.105816139857836,30.298932804799644
2025-03-26 16:07:50.637000+00:00,29.105816139857836,30.28690340071559
2025-03-26 16:07:58.413000+00:00,29.105816139857836,30.28690340071559
2025-03-26 16:08:06.288000+00:00,29.105816139857836,30.28690340071559
2025-03-26 16:08:14.101000+00:00,29.105816139857836,30.298932804799644
2025-03-26 16:08:21.960000+00:00,29.105816139857836,30.31098064851234
2025-03-26 16:08:29.755000+00:00,29.27584525225799,30.31098064851234
2025-03-26 16:08:37.645000+00:00,29.105816139857836,30.298932804799644
2025-03-26 16:08:45.630000+00:00,29.27584525225799,30.298932804799644
2025-03-26 16:08:53.523000+00:00,29.27584525225799,30.31098064851234
2025-03-26 16:09:01.297000+00:00,29.27584525225799,30.298932804799644
2025-03-26 16:09:09.179000+00:00,29.27584525225799,30.298932804799644
2025-03-26 16:09:17.069000+00:00,29.27584525225799,30.28690340071559
2025-03-26 16:09:24.948000+00:00,29.27584525225799,30.298932804799644
2025-03-26 16:09:32.938000+00:00,29.27584525225799,30.298932804799644
2025-03-26 16:09:40.716000+00:00,29.27584525225799,30.298932804799644
2025-03-26 16:09:48.563000+00:00,29.27584525225799,30.298932804799644
2025-03-26 16:09:56.383000+00:00,29.27584525225799,30.31098064851234
2025-03-26 16:10:04.262000+00:00,29.27584525225799,30.31098064851234
2025-03-26 16:10:12.154000+00:00,29.27584525225799,30.31098064851234
2025-03-26 16:10:20.019000+00:00,29.448339314897883,30.298932804799644
2025-03-26 16:10:27.817000+00:00,29.27584525225799,30.28690340071559
2025-03-26 16:10:35.710000+00:00,29.27584525225799,30.298932804799644
2025-03-26 16:10:43.482000+00:00,29.180530438504523,30.298932804799644
2025-03-26 16:10:51.334000+00:00,29.348283445084366,30.28690340071559
2025-03-26 16:10:59.113000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:11:06.932000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:11:14.930000+00:00,29.348283445084366,30.28690340071559
2025-03-26 16:11:22.795000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:11:30.683000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:11:38.558000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:11:46.474000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:11:54.470000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:12:02.456000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:12:10.244000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:12:18.189000+00:00,29.348283445084366,30.482434930479787
2025-03-26 16:12:25.999000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:12:33.756000+00:00,29.518466981944545,30.262899911434268
2025-03-26 16:12:41.675000+00:00,29.348283445084366,30.274892436260572
2025-03-26 16:12:49.662000+00:00,29.518466981944545,30.469903966235652
2025-03-26 16:12:57.570000+00:00,29.348283445084366,30.262899911434268
2025-03-26 16:13:05.636000+00:00,29.348283445084366,30.262899911434268
2025-03-26 16:13:13.419000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:13:21.273000+00:00,29.518466981944545,30.457392494938322
2025-03-26 16:13:29.086000+00:00,29.518466981944545,30.457392494938322
2025-03-26 16:13:36.867000+00:00,29.518466981944545,30.262899911434268
2025-03-26 16:13:44.828000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:13:55.365000+00:00,29.518466981944545,30.457392494938322
2025-03-26 16:14:03.186000+00:00,29.518466981944545,30.262899911434268
2025-03-26 16:14:11.071000+00:00,29.348283445084366,30.250925826237008
2025-03-26 16:14:18.850000+00:00,29.518466981944545,30.457392494938322
2025-03-26 16:14:26.739000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:14:34.492000+00:00,29.518466981944545,30.457392494938322
2025-03-26 16:14:42.300000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:14:50.109000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:14:58.075000+00:00,29.518466981944545,30.457392494938322
2025-03-26 16:15:05.861000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:15:13.997000+00:00,29.348283445084366,30.250925826237008
2025-03-26 16:15:24.757000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:15:32.564000+00:00,29.348283445084366,30.457392494938322
2025-03-26 16:15:40.553000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:15:48.444000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:15:56.527000+00:00,29.518466981944545,30.250925826237008
2025-03-26 16:16:04.420000+00:00,29.518466981944545,30.23897018066837
2025-03-26 16:16:12.168000+00:00,29.518466981944545,30.457392494938322
2025-03-26 16:16:19.988000+00:00,29.518466981944545,30.23897018066837
