timestamp,DHT11_Temp,DHT11_Hum,DHT22_Temp,DHT22_Hum
2025-03-26 11:16:14.195000+00:00,30.0,57.0,31.4,60.9
2025-03-26 11:16:23.723000+00:00,29.95,58.0,31.35,62.0
2025-03-26 11:16:31.601000+00:00,29.900000000000002,58.333333333333336,31.3,62.333333333333336
2025-03-26 11:16:47.370000+00:00,29.85,58.5,31.25,62.5
2025-03-26 11:17:03.141000+00:00,29.82,58.8,31.22,62.67999999999999
2025-03-26 11:17:11.029000+00:00,29.78333333333333,59.0,31.2,62.800000000000004
2025-03-26 11:17:18.811000+00:00,29.75714285714286,59.142857142857146,31.17142857142857,62.9
2025-03-26 11:17:26.593000+00:00,29.7375,59.25,31.15,62.975
2025-03-26 11:17:34.450000+00:00,29.72222222222222,59.333333333333336,31.133333333333333,63.05555555555556
2025-03-26 11:17:42.360000+00:00,29.7,59.4,31.110000000000003,63.120000000000005
2025-03-26 11:17:50.250000+00:00,29.681818181818183,59.45454545454545,31.09090909090909,63.17272727272727
2025-03-26 11:17:58.130000+00:00,29.666666666666668,59.5,31.075,63.225
2025-03-26 11:18:06.021000+00:00,29.653846153846153,59.53846153846154,31.06153846153846,63.26923076923077
2025-03-26 11:18:13.771000+00:00,29.642857142857142,59.57142857142857,31.042857142857144,63.300000000000004
2025-03-26 11:18:21.681000+00:00,29.633333333333333,59.666666666666664,31.026666666666664,63.32666666666667
2025-03-26 11:18:29.541000+00:00,29.61875,59.75,31.0125,63.35625
2025-03-26 11:18:37.452000+00:00,29.605882352941176,59.8235294117647,31.0,63.38823529411764
2025-03-26 11:18:45.312000+00:00,29.59444444444445,59.888888888888886,30.983333333333334,63.416666666666664
2025-03-26 11:18:53.223000+00:00,29.58421052631579,59.94736842105263,30.968421052631577,63.44736842105263
2025-03-26 11:19:01.100000+00:00,29.57,60.0,30.955000000000002,63.48
2025-03-26 11:19:08.980000+00:00,29.56190476190476,60.04761904761905,30.94285714285714,63.50952380952381
2025-03-26 11:19:16.776000+00:00,29.55454545454546,60.09090909090909,30.931818181818183,63.54545454545455
2025-03-26 11:19:24.549000+00:00,29.547826086956523,60.130434782608695,30.917391304347827,63.582608695652176
2025-03-26 11:19:32.429000+00:00,29.537499999999998,60.166666666666664,30.90833333333333,63.61666666666667
2025-03-26 11:19:40.321000+00:00,29.528000000000002,60.2,30.896,63.648
2025-03-26 11:19:48.200000+00:00,29.51923076923077,60.23076923076923,30.884615384615383,63.676923076923075
2025-03-26 11:19:56.090000+00:00,29.51111111111111,60.25925925925926,30.874074074074073,63.7074074074074
2025-03-26 11:20:20.017000+00:00,29.50357142857143,60.285714285714285,30.864285714285717,63.73571428571428
2025-03-26 11:20:27.740000+00:00,29.49310344827586,60.310344827586206,30.851724137931036,63.76896551724138
2025-03-26 11:20:35.630000+00:00,29.486666666666668,60.333333333333336,30.84,63.8
2025-03-26 11:20:43.510000+00:00,29.480645161290322,60.38709677419355,30.825806451612905,63.829032258064515
2025-03-26 11:20:51.391000+00:00,29.475,60.40625,30.8125,63.85625
2025-03-26 11:20:59.251000+00:00,29.46969696969697,60.45454545454545,30.8,63.884848484848476
2025-03-26 11:21:07.160000+00:00,29.46470588235294,60.5,30.788235294117644,63.91470588235294
2025-03-26 11:21:15.053000+00:00,29.459999999999997,60.542857142857144,30.77714285714286,63.94285714285714
2025-03-26 11:21:22.936000+00:00,29.452777777777776,60.583333333333336,30.766666666666666,63.97222222222222
2025-03-26 11:21:30.792000+00:00,29.445945945945947,60.62162162162162,30.756756756756758,64.0
2025-03-26 11:21:38.717000+00:00,29.439473684210526,60.6578947368421,30.747368421052634,64.02894736842104
2025-03-26 11:21:46.488000+00:00,29.433333333333337,60.69230769230769,30.73589743589744,64.05897435897437
2025-03-26 11:21:54.377000+00:00,29.4275,60.725,30.725,64.0875
2025-03-26 11:22:02.233000+00:00,29.421951219512195,60.75609756097561,30.714634146341464,64.11463414634146
2025-03-26 11:22:10.143000+00:00,29.416666666666668,60.785714285714285,30.704761904761902,64.14285714285714
2025-03-26 11:22:18.022000+00:00,29.411627906976744,60.81395348837209,30.695348837209306,64.17209302325581
2025-03-26 11:22:25.914000+00:00,29.406818181818185,60.84090909090909,30.68409090909091,64.2
2025-03-26 11:22:33.791000+00:00,29.40222222222222,60.86666666666667,30.673333333333332,64.22666666666666
2025-03-26 11:22:41.582000+00:00,29.39782608695652,60.891304347826086,30.66304347826087,64.25217391304348
2025-03-26 11:22:49.462000+00:00,29.393617021276597,60.91489361702128,30.653191489361703,64.27872340425532
2025-03-26 11:22:57.352000+00:00,29.389583333333334,60.9375,30.64375,64.30624999999999
2025-03-26 11:23:20.965000+00:00,29.385714285714286,60.95918367346939,30.63469387755102,64.33265306122449
2025-03-26 11:23:28.663000+00:00,29.381999999999998,60.98,30.625999999999998,64.36
2025-03-26 11:23:36.573000+00:00,29.37843137254902,61.0,30.615686274509805,64.38627450980391
2025-03-26 11:23:44.458000+00:00,29.373076923076926,61.01923076923077,30.60576923076923,64.41153846153847
2025-03-26 11:23:52.239000+00:00,29.367924528301888,61.0377358490566,30.59622641509434,64.43584905660377
2025-03-26 11:24:00.118000+00:00,29.36296296296296,61.05555555555556,30.58703703703704,64.46111111111111
2025-03-26 11:24:08.008000+00:00,29.35818181818182,61.07272727272727,30.578181818181818,64.48727272727272
2025-03-26 11:24:15.888000+00:00,29.353571428571428,61.089285714285715,30.567857142857143,64.51071428571429
2025-03-26 11:24:23.776000+00:00,29.349122807017544,61.10526315789474,30.55964912280702,64.53508771929825
